seqid	geneID	source	type_gene	start_gene	end_gene	score_gene	strand_gene	phase_gene	attributes_gene	nchildrenhit	Program_code_geneID	childnames_hit	childnames_protein_hit	Prog_single_hits	childnames_NLRtracker	children_Status_Ntr	children_Domain	children_DomainSimpl	children_Subclass_p	Status_Ntr_cons	Domain_cons	DomainSimpl_cons	Subclass_p_cons	exclusive_MLKL	childnames_hmmer	children_profiles	profile_combi_cons	nonLRR_profile	childnames_NLRannotator	annotNLR	nRegions	NLRtrackerhit	hmmerhit	NLRannotatorhit	inNLRannotatoronlyregion	priority_geneID	priority_note
CP002688.1	gene-AT5G40910	Genbank	gene	16394462	16400489	.	+	.	ID=gene-AT5G40910;Dbxref=Araport:AT5G40910,TAIR:AT5G40910;Name=AT5G40910;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MHK7.14,MHK7_14;locus_tag=AT5G40910	9	7	rna-gnl|JCVI|mRNA.AT5G40910.1;rna-gnl|JCVI|mRNA.AT5G40910.8;rna-gnl|JCVI|mRNA.AT5G40910.6;rna-gnl|JCVI|mRNA.AT5G40910.7;rna-gnl|JCVI|mRNA.AT5G40910.4;rna-gnl|JCVI|mRNA.AT5G40910.5;rna-gnl|JCVI|mRNA.AT5G40910.2;rna-gnl|JCVI|mRNA.AT5G40910.9;rna-gnl|JCVI|mRNA.AT5G40910.3	AED94615.1;ANM69042.1;ANM69043.1;ANM69044.1;ANM69045.1;ANM69046.1;ANM69047.1;ANM69048.1;ANM69049.1	7;7;7;7;7;7;7;7;7	rna-gnl|JCVI|mRNA.AT5G40910.1;rna-gnl|JCVI|mRNA.AT5G40910.8;rna-gnl|JCVI|mRNA.AT5G40910.6;rna-gnl|JCVI|mRNA.AT5G40910.7;rna-gnl|JCVI|mRNA.AT5G40910.4;rna-gnl|JCVI|mRNA.AT5G40910.5;rna-gnl|JCVI|mRNA.AT5G40910.2;rna-gnl|JCVI|mRNA.AT5G40910.9;rna-gnl|JCVI|mRNA.AT5G40910.3	NLR;NLR;NLR;NLR;NLR;NLR;NLR;NLR;NLR	(TIR)(NBARC)(LRR)(CJID);(NBARC)(LRR)(CJID);(NBARC)(LRR)(CJID);(NBARC)(LRR)(CJID);(NBARC)(LRR)(CJID);(NBARC)(LRR)(CJID);(NBARC)(LRR)(CJID);(TIR)(NBARC)(LRR)(CJID);(NBARC)(LRR)(CJID)	TNLJ;NLJ;NLJ;NLJ;NLJ;NLJ;NLJ;TNLJ;NLJ	TIR-NLR;TIR-NLR;TIR-NLR;TIR-NLR;TIR-NLR;TIR-NLR;TIR-NLR;TIR-NLR;TIR-NLR	NLR	(NBARC)(LRR)(CJID)	NLJ	TIR-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G40910.1;rna-gnl|JCVI|mRNA.AT5G40910.8;rna-gnl|JCVI|mRNA.AT5G40910.6;rna-gnl|JCVI|mRNA.AT5G40910.7;rna-gnl|JCVI|mRNA.AT5G40910.4;rna-gnl|JCVI|mRNA.AT5G40910.5;rna-gnl|JCVI|mRNA.AT5G40910.2;rna-gnl|JCVI|mRNA.AT5G40910.9;rna-gnl|JCVI|mRNA.AT5G40910.3	TNL;NL;NL;NL;NL;NL;NL;TNL;NL	NL	1	rna-gnl|JCVI|mRNA.AT5G40910.1;rna-gnl|JCVI|mRNA.AT5G40910.8;rna-gnl|JCVI|mRNA.AT5G40910.6;rna-gnl|JCVI|mRNA.AT5G40910.7;rna-gnl|JCVI|mRNA.AT5G40910.4;rna-gnl|JCVI|mRNA.AT5G40910.5;rna-gnl|JCVI|mRNA.AT5G40910.2;rna-gnl|JCVI|mRNA.AT5G40910.9;rna-gnl|JCVI|mRNA.AT5G40910.3	CP002688.1_nlr_10:16395536-16398166	1	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G41180	Genbank	gene	16483760	16487427	.	+	.	ID=gene-AT5G41180;Dbxref=Araport:AT5G41180,TAIR:AT5G41180;Name=AT5G41180;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MEE6.25,MEE6_25;locus_tag=AT5G41180	2	2	rna-gnl|JCVI|mRNA.AT5G41180.1;rna-gnl|JCVI|mRNA.AT5G41180.2	AED94651.1;ANM70601.1	2;2										NA	rna-gnl|JCVI|mRNA.AT5G41180.1;rna-gnl|JCVI|mRNA.AT5G41180.2	L;L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G41540	Genbank	gene	16612659	16616063	.	-	.	ID=gene-AT5G41540;Dbxref=Araport:AT5G41540,TAIR:AT5G41540;Name=AT5G41540;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MBK23.6,MBK23_6;locus_tag=AT5G41540	1	7	rna-gnl|JCVI|mRNA.AT5G41540.1	AED94690.1	7	rna-gnl|JCVI|mRNA.AT5G41540.1	NLR	(TIR)(NBARC)(LRR)(CJID)	TNLJ	TIR-NLR	NLR	(TIR)(NBARC)(LRR)(CJID)	TNLJ	TIR-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G41540.1	TNL	TNL	1	rna-gnl|JCVI|mRNA.AT5G41540.1	CP002688.1_nlr_48:16613269-16620752;CP002688.1_nlr_49:16613269-16616036	2	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G41550	Genbank	gene	16617232	16620824	.	-	.	ID=gene-AT5G41550;Dbxref=Araport:AT5G41550,TAIR:AT5G41550;Name=AT5G41550;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MBK23.7,MBK23_7;locus_tag=AT5G41550	1	7	rna-gnl|JCVI|mRNA.AT5G41550.1	AED94691.1	7	rna-gnl|JCVI|mRNA.AT5G41550.1	NLR	(TIR)(NBARC)(LRR)(CJID)	TNLJ	TIR-NLR	NLR	(TIR)(NBARC)(LRR)(CJID)	TNLJ	TIR-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G41550.1	TNL	TNL	1	rna-gnl|JCVI|mRNA.AT5G41550.1	CP002688.1_nlr_48:16613269-16620752	1	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G41630	Genbank	gene	16650282	16651835	.	+	.	ID=gene-AT5G41630;Dbxref=Araport:AT5G41630,TAIR:AT5G41630;Name=AT5G41630;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MBK23.18,MBK23_18;locus_tag=AT5G41630	1	2	rna-gnl|JCVI|mRNA.AT5G41630.1	AED94701.1	2										NA	rna-gnl|JCVI|mRNA.AT5G41630.1	L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G41730	Genbank	gene	16684606	16687706	.	-	.	ID=gene-AT5G41730;Dbxref=Araport:AT5G41730,TAIR:AT5G41730;Name=AT5G41730;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MUF8.1,MUF8_1;locus_tag=AT5G41730	2	1	rna-gnl|JCVI|mRNA.AT5G41730.1;rna-gnl|JCVI|mRNA.AT5G41730.2	AED94717.1;ANM68249.1	1;1	rna-gnl|JCVI|mRNA.AT5G41730.1;rna-gnl|JCVI|mRNA.AT5G41730.2	MLKL;MLKL	(MLKL)(PKin);(MLKL)(PKin)	MO;MO	MLKL;MLKL	MLKL	(MLKL)(PKin)	MO	MLKL	TRUE				-999			0	TRUE	FALSE	FALSE	FALSE	very_low	T_MLKL
CP002688.1	gene-AT5G41740	Genbank	gene	16688626	16693119	.	+	.	ID=gene-AT5G41740;Dbxref=Araport:AT5G41740,TAIR:AT5G41740;Name=AT5G41740;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MUF8.2,MUF8_2;locus_tag=AT5G41740	3	7	rna-gnl|JCVI|mRNA.AT5G41740.1;rna-gnl|JCVI|mRNA.AT5G41740.2;rna-gnl|JCVI|mRNA.AT5G41740.3	AED94718.1;AED94719.1;ANM70151.1	7;7;7	rna-gnl|JCVI|mRNA.AT5G41740.1;rna-gnl|JCVI|mRNA.AT5G41740.2;rna-gnl|JCVI|mRNA.AT5G41740.3	NLR;NLR;NLR	(TIR)(NBARC)(LRR)(CJID);(TIR)(NBARC)(LRR)(CJID);(NBARC)(LRR)(CJID)	TNLJ;TNLJ;NLJ	TIR-NLR;TIR-NLR;TIR-NLR	NLR	(TIR)(NBARC)(LRR)(CJID)	TNLJ	TIR-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G41740.1;rna-gnl|JCVI|mRNA.AT5G41740.2;rna-gnl|JCVI|mRNA.AT5G41740.3	TNL;TNL;NL	TNL	1	rna-gnl|JCVI|mRNA.AT5G41740.1;rna-gnl|JCVI|mRNA.AT5G41740.2;rna-gnl|JCVI|mRNA.AT5G41740.3	CP002688.1_nlr_12:16688728-16691452	1	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G41750	Genbank	gene	16693832	16699028	.	+	.	ID=gene-AT5G41750;Dbxref=Araport:AT5G41750,TAIR:AT5G41750;Name=AT5G41750;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MUF8.3,MUF8_3;locus_tag=AT5G41750	2	7	rna-gnl|JCVI|mRNA.AT5G41750.1;rna-gnl|JCVI|mRNA.AT5G41750.2	AED94720.1;AED94721.1	7;7	rna-gnl|JCVI|mRNA.AT5G41750.1;rna-gnl|JCVI|mRNA.AT5G41750.2	NLR;NLR	(TIR)(NBARC)(LRR)(CJID);(TIR)(NBARC)(LRR)(CJID)	TNLJ;TNLJ	TIR-NLR;TIR-NLR	NLR	(TIR)(NBARC)(LRR)(CJID)	TNLJ	TIR-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G41750.1;rna-gnl|JCVI|mRNA.AT5G41750.2	TNL;TNL	TNL	1	rna-gnl|JCVI|mRNA.AT5G41750.1;rna-gnl|JCVI|mRNA.AT5G41750.2	CP002688.1_nlr_13:16694079-16696717	1	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G41820	Genbank	gene	16740593	16743527	.	+	.	ID=gene-AT5G41820;Dbxref=Araport:AT5G41820,TAIR:AT5G41820;Name=RGTA2;gbkey=Gene;gene=RGTA2;gene_biotype=protein_coding;gene_synonym=ATRGTA2,K16L22.10,K16L22_10,RAB geranylgeranyl transferase alpha subunit 2;locus_tag=AT5G41820	2	2	rna-gnl|JCVI|mRNA.AT5G41820.1;rna-gnl|JCVI|mRNA.AT5G41820.2	AED94733.1;ANM70211.1	2;2										NA	rna-gnl|JCVI|mRNA.AT5G41820.1;rna-gnl|JCVI|mRNA.AT5G41820.2	L;L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G41830	Genbank	gene	16743636	16745519	.	-	.	ID=gene-AT5G41830;Dbxref=Araport:AT5G41830,TAIR:AT5G41830;Name=AT5G41830;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=K16L22.11,K16L22_11;locus_tag=AT5G41830	2	2	rna-gnl|JCVI|mRNA.AT5G41830.1;rna-gnl|JCVI|mRNA.AT5G41830.2	AED94734.1;ANM68754.1	2;2										NA	rna-gnl|JCVI|mRNA.AT5G41830.1;rna-gnl|JCVI|mRNA.AT5G41830.2	L;L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G41840	Genbank	gene	16754436	16756263	.	-	.	ID=gene-AT5G41840;Dbxref=Araport:AT5G41840,TAIR:AT5G41840;Name=AT5G41840;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=K16L22.13,K16L22_13;locus_tag=AT5G41840	1	2	rna-gnl|JCVI|mRNA.AT5G41840.1	AED94735.1	2										NA	rna-gnl|JCVI|mRNA.AT5G41840.1	L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G43020	Genbank	gene	17255205	17258077	.	-	.	ID=gene-AT5G43020;Dbxref=Araport:AT5G43020,TAIR:AT5G43020;Name=AT5G43020;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MMG4.2,MMG4_2;locus_tag=AT5G43020	1	2	rna-gnl|JCVI|mRNA.AT5G43020.1	AED94901.1	2										NA	rna-gnl|JCVI|mRNA.AT5G43020.1	L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G43470	Genbank	gene	17462547	17467448	.	-	.	ID=gene-AT5G43470;Dbxref=Araport:AT5G43470,TAIR:AT5G43470;Name=RPP8;Note=Confers resistance to Peronospora parasitica. In arabidopsis ecotype Dijon-17%2C HRT-mediated signaling is dependent on light for the induction of hypersensitive response and resistance to turnip crinkle virus.;gbkey=Gene;gene=RPP8;gene_biotype=protein_coding;gene_synonym=DISEASE RESISTANCE PROTEIN RPP8,HRT,HYPERSENSITIVE RESPONSE TO TCV,MWF20.19,MWF20_19,RCY1,RECOGNITION OF PERONOSPORA PARASITICA 8,RESISTANT TO CMV(Y) 1;locus_tag=AT5G43470	4	7	rna-gnl|JCVI|mRNA.AT5G43470.1;rna-gnl|JCVI|mRNA.AT5G43470.2;rna-gnl|JCVI|mRNA.AT5G43470.4;rna-gnl|JCVI|mRNA.AT5G43470.3	AED94967.1;AED94968.1;ANM71032.1;ANM71033.1	7;7;7;7	rna-gnl|JCVI|mRNA.AT5G43470.1;rna-gnl|JCVI|mRNA.AT5G43470.2;rna-gnl|JCVI|mRNA.AT5G43470.4;rna-gnl|JCVI|mRNA.AT5G43470.3	NLR;NLR;NLR;NLR	(CC)(NBARC)(LRR);(CC)(NBARC)(LRR);(CC)(NBARC)(LRR);(CC)(NBARC)(LRR)	CNL;CNL;CNL;CNL	CC-NLR;CC-NLR;CC-NLR;CC-NLR	NLR	(CC)(NBARC)(LRR)	CNL	CC-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G43470.1;rna-gnl|JCVI|mRNA.AT5G43470.2;rna-gnl|JCVI|mRNA.AT5G43470.4;rna-gnl|JCVI|mRNA.AT5G43470.3	N;N;N;N	N	1	rna-gnl|JCVI|mRNA.AT5G43470.1;rna-gnl|JCVI|mRNA.AT5G43470.2;rna-gnl|JCVI|mRNA.AT5G43470.4;rna-gnl|JCVI|mRNA.AT5G43470.3	CP002688.1_nlr_47:17463276-17466382	1	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G43730	Genbank	gene	17560179	17564434	.	+	.	ID=gene-AT5G43730;Dbxref=Araport:AT5G43730,TAIR:AT5G43730;Name=AT5G43730;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MQD19.6,MQD19_6,Resistance Silenced Gene 2,RSG2;locus_tag=AT5G43730	5	7	rna-gnl|JCVI|mRNA.AT5G43730.1;rna-gnl|JCVI|mRNA.AT5G43730.3;rna-gnl|JCVI|mRNA.AT5G43730.2;rna-gnl|JCVI|mRNA.AT5G43730.5;rna-gnl|JCVI|mRNA.AT5G43730.4	AED95001.1;ANM69330.1;ANM69331.1;ANM69332.1;ANM69333.1	7;7;7;7;7	rna-gnl|JCVI|mRNA.AT5G43730.1;rna-gnl|JCVI|mRNA.AT5G43730.3;rna-gnl|JCVI|mRNA.AT5G43730.2;rna-gnl|JCVI|mRNA.AT5G43730.5;rna-gnl|JCVI|mRNA.AT5G43730.4	NLR;NLR;NLR;NLR;NLR	(NBARC)(LRR);(NBARC)(LRR);(NBARC)(LRR);(NBARC)(LRR);(NBARC)(LRR)	NL;NL;NL;NL;NL	CC-NLR or CCR-NLR or CCG10-NLR;CC-NLR or CCR-NLR or CCG10-NLR;CC-NLR or CCR-NLR or CCG10-NLR;CC-NLR or CCR-NLR or CCG10-NLR;CC-NLR or CCR-NLR or CCG10-NLR	NLR	(NBARC)(LRR)	NL	CC-NLR or CCR-NLR or CCG10-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G43730.1;rna-gnl|JCVI|mRNA.AT5G43730.3;rna-gnl|JCVI|mRNA.AT5G43730.2;rna-gnl|JCVI|mRNA.AT5G43730.5;rna-gnl|JCVI|mRNA.AT5G43730.4	NL;NL;NL;NL;NL	NL	1	rna-gnl|JCVI|mRNA.AT5G43730.1;rna-gnl|JCVI|mRNA.AT5G43730.3;rna-gnl|JCVI|mRNA.AT5G43730.2;rna-gnl|JCVI|mRNA.AT5G43730.5;rna-gnl|JCVI|mRNA.AT5G43730.4	CP002688.1_nlr_14:17560791-17562786	1	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G43740	Genbank	gene	17564697	17569148	.	+	.	ID=gene-AT5G43740;Dbxref=Araport:AT5G43740,TAIR:AT5G43740;Name=AT5G43740;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MQD19.7,MQD19_7;locus_tag=AT5G43740	2	7	rna-gnl|JCVI|mRNA.AT5G43740.1;rna-gnl|JCVI|mRNA.AT5G43740.2	AED95002.1;AED95003.1	7;7	rna-gnl|JCVI|mRNA.AT5G43740.1;rna-gnl|JCVI|mRNA.AT5G43740.2	NLR;NLR	(NBARC)(LRR);(NBARC)(LRR)	NL;NL	CC-NLR or CCR-NLR or CCG10-NLR;CC-NLR or CCR-NLR or CCG10-NLR	NLR	(NBARC)(LRR)	NL	CC-NLR or CCR-NLR or CCG10-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G43740.1;rna-gnl|JCVI|mRNA.AT5G43740.2	NL;NL	NL	1	rna-gnl|JCVI|mRNA.AT5G43740.1;rna-gnl|JCVI|mRNA.AT5G43740.2	CP002688.1_nlr_15:17566531-17568547	1	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G44490	Genbank	gene	17923852	17925843	.	+	.	ID=gene-AT5G44490;Dbxref=Araport:AT5G44490,TAIR:AT5G44490;Name=AT5G44490;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=MFC16.16,MFC16_16;locus_tag=AT5G44490	2	2	rna-gnl|JCVI|mRNA.AT5G44490.1;rna-gnl|JCVI|mRNA.AT5G44490.2	AED95114.2;ANM69464.1	2;2										NA	rna-gnl|JCVI|mRNA.AT5G44490.1;rna-gnl|JCVI|mRNA.AT5G44490.2	L;L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G44510	Genbank	gene	17929558	17934222	.	-	.	ID=gene-AT5G44510;Dbxref=Araport:AT5G44510,TAIR:AT5G44510;Name=TAO1;Note=Encodes TAO1 (Target of AvrB Operation)%2C a TIR-NB-LRR protein that contributes to disease resistance induced by the Pseudomonas syringae effector AvrB.;gbkey=Gene;gene=TAO1;gene_biotype=protein_coding;gene_synonym=MFC16.19,MFC16_19,target of AVRB operation1;locus_tag=AT5G44510	4	7	rna-gnl|JCVI|mRNA.AT5G44510.1;rna-gnl|JCVI|mRNA.AT5G44510.4;rna-gnl|JCVI|mRNA.AT5G44510.2;rna-gnl|JCVI|mRNA.AT5G44510.3	AED95118.1;ANM69002.1;ANM69003.1;ANM69004.1	7;7;7;7	rna-gnl|JCVI|mRNA.AT5G44510.1;rna-gnl|JCVI|mRNA.AT5G44510.4;rna-gnl|JCVI|mRNA.AT5G44510.2;rna-gnl|JCVI|mRNA.AT5G44510.3	NLR;NLR;NLR;NLR	(TIR)(NBARC)(LRR)(CJID);(TIR)(NBARC)(LRR)(CJID);(TIR)(NBARC)(LRR)(CJID);(TIR)(NBARC)(LRR)(CJID)	TNLJ;TNLJ;TNLJ;TNLJ	TIR-NLR;TIR-NLR;TIR-NLR;TIR-NLR	NLR	(TIR)(NBARC)(LRR)(CJID)	TNLJ	TIR-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G44510.1;rna-gnl|JCVI|mRNA.AT5G44510.4;rna-gnl|JCVI|mRNA.AT5G44510.2;rna-gnl|JCVI|mRNA.AT5G44510.3	TNL;TNL;TNL;TNL	TNL	1	rna-gnl|JCVI|mRNA.AT5G44510.1;rna-gnl|JCVI|mRNA.AT5G44510.4;rna-gnl|JCVI|mRNA.AT5G44510.2;rna-gnl|JCVI|mRNA.AT5G44510.3	CP002688.1_nlr_46:17931018-17934074	1	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G44700	Genbank	gene	18032864	18037323	.	-	.	ID=gene-AT5G44700;Dbxref=Araport:AT5G44700,TAIR:AT5G44700;Name=GSO2;Note=Encodes GASSHO2 (GSO2)%2C a putative leucine-rich repeat transmembrane-type receptor kinase. GSO2 and a homolog GSO1 (At4g20140) are required for the formation of a normal epidermal surface during embryogenesis.;gbkey=Gene;gene=GSO2;gene_biotype=protein_coding;gene_synonym=EDA23,EMBRYO SAC DEVELOPMENT ARREST 23,GASSHO 2,K23L20.3,K23L20_3;locus_tag=AT5G44700	1	2	rna-gnl|JCVI|mRNA.AT5G44700.1	AED95148.1	2										NA	rna-gnl|JCVI|mRNA.AT5G44700.1	L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G44870	Genbank	gene	18114461	18119006	.	+	.	ID=gene-AT5G44870;Dbxref=Araport:AT5G44870,TAIR:AT5G44870;Name=LAZ5;Note=Encodes LAZ5%2C a TIR-class NB-LRR R protein of unknown pathogen specificity with sequence similarity to RPS4%2C an R protein conferring resistance to Pseudomonas syringae expressing the effector AvrRPS4. Overexpression of LAZ5 results in hypersensitive cell death (plants did not survive to set seeds).;gbkey=Gene;gene=LAZ5;gene_biotype=protein_coding;gene_synonym=K21C13.4,K21C13_4,LAZARUS 5,tolerance to Tobacco ringspot virus 1,TTR1;locus_tag=AT5G44870	2	7	rna-gnl|JCVI|mRNA.AT5G44870.1;rna-gnl|JCVI|mRNA.AT5G44870.2	AED95170.1;ANM70091.1	7;7	rna-gnl|JCVI|mRNA.AT5G44870.1;rna-gnl|JCVI|mRNA.AT5G44870.2	NLR;NLR	(TIR)(NBARC)(LRR)(CJID);(NBARC)(LRR)(CJID)	TNLJ;NLJ	TIR-NLR;TIR-NLR	NLR	(NBARC)(LRR)(CJID)/(TIR)(NBARC)(LRR)(CJID)	NLJ/TNLJ	TIR-NLR	FALSE	rna-gnl|JCVI|mRNA.AT5G44870.1;rna-gnl|JCVI|mRNA.AT5G44870.2	TNL;NL	NL/TNL	1	rna-gnl|JCVI|mRNA.AT5G44870.1;rna-gnl|JCVI|mRNA.AT5G44870.2	CP002688.1_nlr_16:18114695-18117790	1	TRUE	TRUE	TRUE	FALSE	high	ProgCode_7
CP002688.1	gene-AT5G44900	Genbank	gene	18135215	18136548	.	+	.	ID=gene-AT5G44900;Dbxref=Araport:AT5G44900,TAIR:AT5G44900;Name=AT5G44900;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=K21C13.8,K21C13_8;locus_tag=AT5G44900	1	3	rna-gnl|JCVI|mRNA.AT5G44900.1	AED95172.1	3	rna-gnl|JCVI|mRNA.AT5G44900.1	TX	(TIR)	T	TX	TX	(TIR)	T	TX	FALSE	rna-gnl|JCVI|mRNA.AT5G44900.1	T	T	1			0	TRUE	TRUE	FALSE	FALSE	high	ProgCode_3
CP002688.1	gene-AT5G44910	Genbank	gene	18137349	18138757	.	+	.	ID=gene-AT5G44910;Dbxref=Araport:AT5G44910,TAIR:AT5G44910;Name=AT5G44910;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=K21C13.9,K21C13_9;locus_tag=AT5G44910	1	3	rna-gnl|JCVI|mRNA.AT5G44910.1	AED95173.1	3	rna-gnl|JCVI|mRNA.AT5G44910.1	TX	(TIR)	T	TX	TX	(TIR)	T	TX	FALSE	rna-gnl|JCVI|mRNA.AT5G44910.1	T	T	1			0	TRUE	TRUE	FALSE	FALSE	high	ProgCode_3
CP002688.1	gene-AT5G44920	Genbank	gene	18138775	18140190	.	+	.	ID=gene-AT5G44920;Dbxref=Araport:AT5G44920,TAIR:AT5G44920;Name=AT5G44920;Note=Encodes a KASH domain protein that localizes to the nuclear envelope and affects nuclear morphology.;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=AtTIK,K21C13.10,K21C13_10,TIK,TIR-KASH protein;locus_tag=AT5G44920	2	3	rna-gnl|JCVI|mRNA.AT5G44920.1;rna-gnl|JCVI|mRNA.AT5G44920.2	AED95174.1;AED95175.1	3;3	rna-gnl|JCVI|mRNA.AT5G44920.1;rna-gnl|JCVI|mRNA.AT5G44920.2	TX;TX	(TIR);(TIR)	T;T	TX;TX	TX	(TIR)	T	TX	FALSE	rna-gnl|JCVI|mRNA.AT5G44920.1;rna-gnl|JCVI|mRNA.AT5G44920.2	T;T	T	1			0	TRUE	TRUE	FALSE	FALSE	high	ProgCode_3
CP002688.1	gene-AT5G44940	Genbank	gene	18149369	18150892	.	+	.	ID=gene-AT5G44940;Dbxref=Araport:AT5G44940,TAIR:AT5G44940;Name=AT5G44940;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=K21C13.13,K21C13_13;locus_tag=AT5G44940	1	2	rna-gnl|JCVI|mRNA.AT5G44940.1	AED95178.1	2										NA	rna-gnl|JCVI|mRNA.AT5G44940.1	L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G44950	Genbank	gene	18151665	18153164	.	+	.	ID=gene-AT5G44950;Dbxref=Araport:AT5G44950,TAIR:AT5G44950;Name=AT5G44950;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=K21C13.14,K21C13_14;locus_tag=AT5G44950	1	2	rna-gnl|JCVI|mRNA.AT5G44950.1	AED95179.1	2										NA	rna-gnl|JCVI|mRNA.AT5G44950.1	L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G44960	Genbank	gene	18153852	18155391	.	+	.	ID=gene-AT5G44960;Dbxref=Araport:AT5G44960,TAIR:AT5G44960;Name=AT5G44960;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=K21C13.15,K21C13_15;locus_tag=AT5G44960	1	2	rna-gnl|JCVI|mRNA.AT5G44960.1	AED95180.1	2										NA	rna-gnl|JCVI|mRNA.AT5G44960.1	L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G44970	Genbank	gene	18155837	18157340	.	+	.	ID=gene-AT5G44970;Dbxref=Araport:AT5G44970,TAIR:AT5G44970;Name=AT5G44970;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=K21C13.16,K21C13_16;locus_tag=AT5G44970	1	2	rna-gnl|JCVI|mRNA.AT5G44970.1	AED95181.1	2										NA	rna-gnl|JCVI|mRNA.AT5G44970.1	L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
CP002688.1	gene-AT5G44980	Genbank	gene	18160204	18162264	.	+	.	ID=gene-AT5G44980;Dbxref=Araport:AT5G44980,TAIR:AT5G44980;Name=AT5G44980;gbkey=Gene;gene_biotype=protein_coding;gene_synonym=K21C13.17,K21C13_17;locus_tag=AT5G44980	2	2	rna-gnl|JCVI|mRNA.AT5G44980.4;rna-gnl|JCVI|mRNA.AT5G44980.3	ANM68693.1;ANM68694.1	2;2										NA	rna-gnl|JCVI|mRNA.AT5G44980.4;rna-gnl|JCVI|mRNA.AT5G44980.3	L;L	L	0			0	FALSE	TRUE	FALSE	FALSE	very_low	H_LRR
